gen_id,senaryo,growth,wt_buyume,oran,status,esansiyel
SRU_1045,Referans,0.2675676989539985,0.26756769895400023,0.9999999999999936,optimal,False
SRU_2766,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_0542,Referans,0.26756769895402505,0.26756769895400023,1.0000000000000928,optimal,False
SRU_2127,Referans,2.905670538716465e-32,0.26756769895400023,1.0859571428373358e-31,optimal,True
SRU_2794,Referans,0.2675676989539908,0.26756769895400023,0.9999999999999647,optimal,False
SRU_2348,Referans,0.2675676989539997,0.26756769895400023,0.9999999999999979,optimal,False
SRU_0729,Referans,0.2675676989539997,0.26756769895400023,0.9999999999999979,optimal,False
SRU_2295,Referans,0.26194795117029823,0.26756769895400023,0.9789969125358882,optimal,False
SRU_1123,Referans,0.26756769895399934,0.26756769895400023,0.9999999999999967,optimal,False
SRU_2293,Referans,0.26194795117029757,0.26756769895400023,0.9789969125358857,optimal,False
SRU_1735,Referans,-9.245831988841097e-31,0.26756769895400023,-3.4555112687315165e-30,optimal,True
SRU_1448,Referans,0.26756769895400173,0.26756769895400023,1.0000000000000056,optimal,False
SRU_0529,Referans,0.26756769895400023,0.26756769895400023,1.0,optimal,False
SRU_0386,Referans,1.571673266188937e-16,0.26756769895400023,5.873927504452383e-16,optimal,True
SRU_1966,Referans,3.4666421795538055e-18,0.26756769895400023,1.2956131076755213e-17,optimal,True
SRU_1484,Referans,0.26756769895399934,0.26756769895400023,0.9999999999999967,optimal,False
SRU_0532,Referans,-7.229842034671746e-32,0.26756769895400023,-2.7020608477537822e-31,optimal,True
SRU_1862,Referans,-1.5598894841905471e-15,0.26756769895400023,-5.8298871287102584e-15,optimal,True
SRU_0728,Referans,5.179802995347431e-18,0.26756769895400023,1.935885017360759e-17,optimal,True
SRU_1342,Referans,0.2675676989540507,0.26756769895400023,1.0000000000001885,optimal,False
SRU_0959,Referans,0.26756769895400045,0.26756769895400023,1.0000000000000009,optimal,False
SRU_1912,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_2846,Referans,0.2675676989540167,0.26756769895400023,1.0000000000000615,optimal,False
SRU_1053,Referans,0.26756769895399773,0.26756769895400023,0.9999999999999907,optimal,False
SRU_2160,Referans,0.26756769895399773,0.26756769895400023,0.9999999999999907,optimal,False
SRU_1835,Referans,0.26756769895399773,0.26756769895400023,0.9999999999999907,optimal,False
SRU_2080,Referans,0.26756769895399773,0.26756769895400023,0.9999999999999907,optimal,False
SRU_1233,Referans,0.26756769895399773,0.26756769895400023,0.9999999999999907,optimal,False
SRU_1609,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_0804,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_1116,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_2426,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_2239,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_0396,Referans,0.2675676989539994,0.26756769895400023,0.9999999999999969,optimal,False
SRU_2430,Referans,0.2675676989539978,0.26756769895400023,0.9999999999999909,optimal,False
SRU_2743,Referans,0.2675676989539978,0.26756769895400023,0.9999999999999909,optimal,False
SRU_1130,Referans,0.2675676989539978,0.26756769895400023,0.9999999999999909,optimal,False
SRU_2787,Referans,0.26756769895399773,0.26756769895400023,0.9999999999999907,optimal,False
SRU_2111,Referans,0.2675676989540011,0.26756769895400023,1.0000000000000033,optimal,False
SRU_1961,Referans,0.26756769895399907,0.26756769895400023,0.9999999999999957,optimal,False
SRU_0905,Referans,0.26756769895399907,0.26756769895400023,0.9999999999999957,optimal,False
SRU_1503,Referans,0.26756769895399907,0.26756769895400023,0.9999999999999957,optimal,False
SRU_2076,Referans,0.26756769895399907,0.26756769895400023,0.9999999999999957,optimal,False
SRU_1456,Referans,0.26756769895399907,0.26756769895400023,0.9999999999999957,optimal,False
SRU_0521,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_1594,Referans,0.2675676989539993,0.26756769895400023,0.9999999999999964,optimal,False
SRU_1142,Referans,0.26756769895399785,0.26756769895400023,0.9999999999999911,optimal,False
SRU_1014,Referans,0.26756769895399785,0.26756769895400023,0.9999999999999911,optimal,False
SRU_0558,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_2100,Referans,0.2675676989539991,0.26756769895400023,0.9999999999999959,optimal,False
SRU_1303,Referans,0.2675676989540006,0.26756769895400023,1.0000000000000016,optimal,False
SRU_2784,Referans,0.2675676989540006,0.26756769895400023,1.0000000000000016,optimal,False
SRU_1791,Referans,0.2675676989540006,0.26756769895400023,1.0000000000000016,optimal,False
SRU_0824,Referans,9.5953668007049e-33,0.26756769895400023,3.586145427200657e-32,optimal,True
SRU_0855,Referans,0.2675676989541358,0.26756769895400023,1.0000000000005067,optimal,False
SRU_0674,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_1970,Referans,0.2675676989539982,0.26756769895400023,0.9999999999999923,optimal,False
SRU_2199,Referans,0.2675676989539985,0.26756769895400023,0.9999999999999936,optimal,False
SRU_0600,Referans,0.2675676989539985,0.26756769895400023,0.9999999999999936,optimal,False
SRU_0505,Referans,0.2675676989539985,0.26756769895400023,0.9999999999999936,optimal,False
SRU_2184,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_1366,Referans,0.26756769895399907,0.26756769895400023,0.9999999999999957,optimal,False
SRU_1670,Referans,0.26756769895400045,0.26756769895400023,1.0000000000000009,optimal,False
SRU_1701,Referans,0.26756769895400045,0.26756769895400023,1.0000000000000009,optimal,False
SRU_1042,Referans,0.26756769895400045,0.26756769895400023,1.0000000000000009,optimal,False
SRU_1963,Referans,0.26756769895400045,0.26756769895400023,1.0000000000000009,optimal,False
SRU_2202,Referans,0.26756769895400045,0.26756769895400023,1.0000000000000009,optimal,False
SRU_0756,Referans,0.26756769895400045,0.26756769895400023,1.0000000000000009,optimal,False
SRU_1705,Referans,0.26756769895400045,0.26756769895400023,1.0000000000000009,optimal,False
SRU_1906,Referans,0.26756769895399923,0.26756769895400023,0.9999999999999962,optimal,False
SRU_2296,Referans,0.2619479511703006,0.26756769895400023,0.9789969125358972,optimal,False
SRU_2444,Referans,0.26756769895400195,0.26756769895400023,1.0000000000000064,optimal,False
SRU_0383,Referans,0.2675676989539985,0.26756769895400023,0.9999999999999936,optimal,False
SRU_0414,Referans,0.267567698954,0.26756769895400023,0.9999999999999992,optimal,False
SRU_0022,Referans,0.267567698954,0.26756769895400023,0.9999999999999992,optimal,False
SRU_0670,Referans,0.26750157008156844,0.26756769895400023,0.999752851810251,optimal,False
SRU_2253,Referans,5.516869751345568e-18,0.26756769895400023,2.0618593996631926e-17,optimal,True
SRU_1349,Referans,0.2675676989540187,0.26756769895400023,1.000000000000069,optimal,False
SRU_0689,Referans,-3.097152399692485e-18,0.26756769895400023,-1.15752103553611e-17,optimal,True
SRU_1198,Referans,0.26756769895399996,0.26756769895400023,0.999999999999999,optimal,False
SRU_2701,Referans,-7.361827284801151e-31,0.26756769895400023,-2.751388644287285e-30,optimal,True
SRU_2695,Referans,0.2675676989539989,0.26756769895400023,0.999999999999995,optimal,False
SRU_1669,Referans,0.26756769895400107,0.26756769895400023,1.000000000000003,optimal,False
SRU_2042,Referans,0.26756769895400107,0.26756769895400023,1.000000000000003,optimal,False
SRU_1355,Referans,-4.834504577875026e-31,0.26756769895400023,-1.8068341570281117e-30,optimal,True
SRU_1497,Referans,0.2675676989540289,0.26756769895400023,1.000000000000107,optimal,False
SRU_0915,Referans,0.2675676989540002,0.26756769895400023,0.9999999999999998,optimal,False
SRU_1855,Referans,0.2675676989540002,0.26756769895400023,0.9999999999999998,optimal,False
SRU_1559,Referans,0.2675676989540002,0.26756769895400023,0.9999999999999998,optimal,False
SRU_1786,Referans,0.2675676989540004,0.26756769895400023,1.0000000000000007,optimal,False
SRU_0580,Referans,0.26756769895399835,0.26756769895400023,0.9999999999999929,optimal,False
SRU_1477,Referans,0.26756769895399835,0.26756769895400023,0.9999999999999929,optimal,False
SRU_1343,Referans,0.26756769895399835,0.26756769895400023,0.9999999999999929,optimal,False
SRU_1367,Referans,0.26756769895399835,0.26756769895400023,0.9999999999999929,optimal,False
SRU_0492,Referans,2.4795125446524676e-17,0.26756769895400023,9.266860515471791e-17,optimal,True
SRU_0960,Referans,0.2675676989539673,0.26756769895400023,0.999999999999877,optimal,False
SRU_0791,Referans,0.26756769895399957,0.26756769895400023,0.9999999999999976,optimal,False
SRU_2303,Referans,0.26756769895399957,0.26756769895400023,0.9999999999999976,optimal,False
SRU_2793,Referans,0.26756769895399957,0.26756769895400023,0.9999999999999976,optimal,False
SRU_2530,Referans,0.26756769895399957,0.26756769895400023,0.9999999999999976,optimal,False
SRU_0313,Referans,0.26756769895399957,0.26756769895400023,0.9999999999999976,optimal,False
SRU_0332,Referans,0.26756769895399957,0.26756769895400023,0.9999999999999976,optimal,False
SRU_0864,Referans,0.26756769895399957,0.26756769895400023,0.9999999999999976,optimal,False
SRU_0042,Referans,1.5009866746482098e-16,0.26756769895400023,5.609745423367627e-16,optimal,True
SRU_1081,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_1162,Referans,0.26756769895399984,0.26756769895400023,0.9999999999999986,optimal,False
SRU_2420,Referans,0.2675676989540013,0.26756769895400023,1.000000000000004,optimal,False
SRU_1859,Referans,2.7523677902258315e-17,0.26756769895400023,1.0286622043638435e-16,optimal,True
SRU_1189,Referans,0.2675676989539973,0.26756769895400023,0.999999999999989,optimal,False
SRU_2210,Referans,0.267567698953996,0.26756769895400023,0.9999999999999842,optimal,False
SRU_0619,Referans,0.267567698953996,0.26756769895400023,0.9999999999999842,optimal,False
SRU_0348,Referans,0.267567698953996,0.26756769895400023,0.9999999999999842,optimal,False
SRU_0761,Referans,0.267567698953996,0.26756769895400023,0.9999999999999842,optimal,False
SRU_0398,Referans,0.267567698953996,0.26756769895400023,0.9999999999999842,optimal,False
SRU_0815,Referans,0.267567698953996,0.26756769895400023,0.9999999999999842,optimal,False
SRU_1138,Referans,0.267567698953996,0.26756769895400023,0.9999999999999842,optimal,False
SRU_0275,Referans,0.26756769895448396,0.26756769895400023,1.0000000000018079,optimal,False
SRU_0736,Referans,1.789125907805733e-17,0.26756769895400023,6.686628897284483e-17,optimal,True
SRU_1620,Referans,7.939208736466129e-32,0.26756769895400023,2.9671775657161904e-31,optimal,True
SRU_0936,Referans,0.2675676989539927,0.26756769895400023,0.9999999999999718,optimal,False
SRU_1724,Referans,0.2675676989540004,0.26756769895400023,1.0000000000000007,optimal,False
SRU_1842,Referans,0.2675676989540004,0.26756769895400023,1.0000000000000007,optimal,False
SRU_2277,Referans,4.3367688932036655e-17,0.26756769895400023,1.6208118207681095e-16,optimal,True
SRU_2075,Referans,0.2675676989539985,0.26756769895400023,0.9999999999999936,optimal,False
SRU_1854,Referans,0.2675676989539971,0.26756769895400023,0.9999999999999883,optimal,False
SRU_1286,Referans,0.2675676989539971,0.26756769895400023,0.9999999999999883,optimal,False
SRU_0080,Referans,1.686827953909398e-16,0.26756769895400023,6.304303398742441e-16,optimal,True
SRU_2405,Referans,0.26756769895400456,0.26756769895400023,1.0000000000000162,optimal,False
SRU_2367,Referans,0.2675676989539998,0.26756769895400023,0.9999999999999983,optimal,False
SRU_0692,Referans,0.2675676989539998,0.26756769895400023,0.9999999999999983,optimal,False
SRU_2197,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_0576,Referans,0.0,0.26756769895400023,0.0,optimal,True
SRU_1971,Referans,0.26756769895399646,0.26756769895400023,0.9999999999999859,optimal,False
SRU_2317,Referans,1.5135839667430597e-17,0.26756769895400023,5.656826188886396e-17,optimal,True
SRU_1296,Referans,0.26756769895399957,0.26756769895400023,0.9999999999999976,optimal,False
SRU_1665,Referans,-2.097590835699305e-18,0.26756769895400023,-7.83947705160001e-18,optimal,True
SRU_1473,Referans,0.26756769895399984,0.26756769895400023,0.9999999999999986,optimal,False
SRU_0933,Referans,0.26756769895399696,0.26756769895400023,0.9999999999999878,optimal,False
SRU_1035,Referans,0.26756769895399696,0.26756769895400023,0.9999999999999878,optimal,False
SRU_0132,Referans,0.26756769895399696,0.26756769895400023,0.9999999999999878,optimal,False
SRU_0177,Referans,0.26756769895399696,0.26756769895400023,0.9999999999999878,optimal,False
SRU_1055,Referans,0.26756769895399696,0.26756769895400023,0.9999999999999878,optimal,False
SRU_1013,Referans,-1.3461719375967676e-17,0.26756769895400023,-5.0311451750691294e-17,optimal,True
SRU_0686,Referans,0.26756769895400184,0.26756769895400023,1.000000000000006,optimal,False
SRU_1430,Referans,8.92340803338777e-18,0.26756769895400023,3.3350094455616134e-17,optimal,True
SRU_0660,Referans,0.26756769895399685,0.26756769895400023,0.9999999999999873,optimal,False
SRU_1170,Referans,0.26756769895401916,0.26756769895400023,1.0000000000000708,optimal,False
SRU_1832,Referans,0.26756769895400057,0.26756769895400023,1.0000000000000013,optimal,False
SRU_2216,Referans,0.26756769895400057,0.26756769895400023,1.0000000000000013,optimal,False
