gen_id,durum
BSU36920,cikarildi_gereksiz
BSU29340,cikarildi_gereksiz
BSU04030,cikarildi_gereksiz
BSU32730,cikarildi_gereksiz
BSU29370,cikarildi_gereksiz
BSU06150,cikarildi_gereksiz
BSU32740,cikarildi_gereksiz
BSU06160,cikarildi_gereksiz
BSU11720,cikarildi_gereksiz
BSU32750,cikarildi_gereksiz
BSU21680,cikarildi_gereksiz
BSU19710,cikarildi_gereksiz
BSU00380,cikarildi_gereksiz
BSU23770,cikarildi_gereksiz
BSU22480,cikarildi_gereksiz
BSU08000,cikarildi_gereksiz
BSU15860,cikarildi_gereksiz
BSU13300,cikarildi_gereksiz
BSU15850,cikarildi_gereksiz
BSU11330,cikarildi_gereksiz
BSU15630,cikarildi_gereksiz
BSU15620,cikarildi_gereksiz
BSU14670,cikarildi_gereksiz
BSU24120,cikarildi_gereksiz
BSU13500,cikarildi_gereksiz
BSU39760,cikarildi_gereksiz
BSU31100,cikarildi_gereksiz
BSU03981,cikarildi_gereksiz
BSU12340,cikarildi_gereksiz
BSU31090,cikarildi_gereksiz
BSU30760,cikarildi_gereksiz
BSU14510,cikarildi_gereksiz
BSU30770,cikarildi_gereksiz
BSU34660,cikarildi_gereksiz
BSU30740,cikarildi_gereksiz
BSU15580,cikarildi_gereksiz
BSU31620,cikarildi_gereksiz
BSU31600,cikarildi_gereksiz
BSU30750,cikarildi_gereksiz
BSU31660,cikarildi_gereksiz
BSU04360,cikarildi_gereksiz
BSU31630,cikarildi_gereksiz
BSU33390,cikarildi_gereksiz
BSU25020,cikarildi_gereksiz
BSU33370,cikarildi_gereksiz
BSU26600,cikarildi_gereksiz
BSU33380,cikarildi_gereksiz
BSU22430,cikarildi_gereksiz
BSU26590,cikarildi_gereksiz
BSU34570,cikarildi_gereksiz
BSU37500,cikarildi_gereksiz
BSU13550,cikarildi_gereksiz
BSU13560,cikarildi_gereksiz
BSU28430,cikarildi_gereksiz
BSU32100,cikarildi_gereksiz
BSU28440,cikarildi_gereksiz
BSU28450,cikarildi_gereksiz
BSU12290,cikarildi_gereksiz
BSU38050,cikarildi_gereksiz
BSU02750,cikarildi_gereksiz
BSU01680,cikarildi_gereksiz
BSU02760,cikarildi_gereksiz
BSU09850,cikarildi_gereksiz
BSU31640,cikarildi_gereksiz
BSU33430,cikarildi_gereksiz
BSU09680,cikarildi_gereksiz
BSU12380,cikarildi_gereksiz
BSU33420,cikarildi_gereksiz
BSU11640,cikarildi_gereksiz
BSU31750,cikarildi_gereksiz
BSU31760,cikarildi_gereksiz
BSU38060,cikarildi_gereksiz
BSU37320,cikarildi_gereksiz
BSU03330,cikarildi_gereksiz
BSU35590,cikarildi_gereksiz
BSU03320,cikarildi_gereksiz
BSU35600,cikarildi_gereksiz
BSU03310,cikarildi_gereksiz
BSU37280,cikarildi_gereksiz
BSU35570,cikarildi_gereksiz
BSU37260,cikarildi_gereksiz
BSU35550,cikarildi_gereksiz
BSU37270,cikarildi_gereksiz
BSU35540,cikarildi_gereksiz
BSU03290,cikarildi_gereksiz
BSU35609,cikarildi_gereksiz
BSU03300,cikarildi_gereksiz
BSU16990,cikarildi_gereksiz
BSU38990,cikarildi_gereksiz
BSU21770,cikarildi_gereksiz
BSU38980,cikarildi_gereksiz
BSU21820,cikarildi_gereksiz
BSU11650,cikarildi_gereksiz
BSU05900,cikarildi_gereksiz
BSU33240,cikarildi_gereksiz
BSU38290,cikarildi_gereksiz
BSU23800,cikarildi_gereksiz
BSU18480,cikarildi_gereksiz
BSU03270,cikarildi_gereksiz
BSU22420,cikarildi_gereksiz
BSU34790,cikarildi_gereksiz
BSU24090,cikarildi_gereksiz
BSU37660,cikarildi_gereksiz
BSU07810,cikarildi_gereksiz
BSU07800,cikarildi_gereksiz
